"booking_service_id","booking_id","service_id","quantity","unit_price_inr","base_amount_inr","gst_amount_inr","total_price_inr","service_date","service_time","status","staff_assigned","special_instructions","guest_rating","guest_feedback","created_at","updated_at"
"BS000131","IND001145","SVC0190",1,"2965.67","2965.67","533.82","3499.49","2025-08-01","12:43:00","Confirmed","EMP0080","Traditional setup",5,"Excellent service","2025-07-29 20:06:40","2025-08-01 18:06:40"
"BS000132","IND002185","SVC0029",1,"7705.63","7705.63","1387.01","9092.64","2025-08-30","22:20:00","Confirmed","EMP0339","Vegetarian preference",NULL,NULL,"2025-08-30 03:06:40","2025-08-30 18:06:40"
"BS000133","IND001069","SVC0106",3,"5306.45","15919.35","2865.48","18784.83","2025-07-03","06:43:00","Completed","EMP0520","Private session",3,"Average experience","2025-07-03 10:06:40","2025-07-03 18:06:40"
"BS000134","IND004740","SVC0110",2,"7403.35","14806.70","2665.21","17471.91","2025-06-25","18:30:00","Cancelled","EMP0429","Call before arrival",NULL,"Highly recommended","2025-06-25 02:06:40","2025-06-25 18:06:40"
"BS000135","IND000976","SVC0254",3,"899.57","2698.71","485.77","3184.48","2025-08-01","06:32:00","Cancelled","EMP0670","Vegetarian preference",4,"Good service","2025-07-30 16:06:40","2025-08-01 18:06:40"
"BS000136","IND003009","SVC0298",5,"2831.87","14159.35","2548.68","16708.03","2025-07-07","10:31:00","Pending","EMP0277","Group service",3,"Satisfied","2025-07-05 11:06:40","2025-07-07 18:06:40"
"BS000137","IND004909","SVC0252",1,"7015.64","7015.64","1262.82","8278.46","2025-07-16","19:20:00","In Progress","EMP0328","Hindi speaking staff",NULL,NULL,"2025-07-15 10:06:40","2025-07-16 18:06:40"
"BS000138","IND004522","SVC0010",5,"3850.48","19252.40","3465.43","22717.83","2025-09-29","17:17:00","Confirmed","EMP0446","Vegetarian preference",NULL,NULL,"2025-09-26 23:06:40","2025-09-29 18:06:40"
"BS000139","IND004940","SVC0097",4,"7020.73","28082.92","5054.93","33137.85","2025-07-19","08:22:00","Cancelled","EMP0472","Extra towels requested",5,"Outstanding","2025-07-17 19:06:40","2025-07-19 18:06:40"
"BS000140","IND004654","SVC0041",1,"6209.33","6209.33","1117.68","7327.01","2025-07-09","08:05:00","In Progress","EMP0098","Extra towels requested",3,"Good service","2025-07-08 12:06:40","2025-07-09 18:06:40"
"BS000141","IND000540","SVC0244",5,"2796.18","13980.90","2516.56","16497.46","2025-09-09","20:50:00","Cancelled","EMP0063","None",4,"Highly recommended","2025-09-09 06:06:40","2025-09-09 18:06:40"
"BS000142","IND001457","SVC0121",3,"6999.31","20997.93","3779.63","24777.56","2025-08-03","11:21:00","In Progress","EMP0246","Early morning service",4,"Very good experience","2025-08-02 14:06:40","2025-08-03 18:06:40"
"BS000143","IND001827","SVC0061",5,"751.63","3758.15","676.47","4434.62","2025-08-09","18:06:00","Confirmed","EMP0415","Vegetarian preference",NULL,"Excellent service","2025-08-09 05:06:40","2025-08-09 18:06:40"
"BS000144","IND000956","SVC0192",1,"7471.51","7471.51","1344.87","8816.38","2025-08-16","20:54:00","Pending","EMP0314","Quiet service please",4,"Average experience","2025-08-16 04:06:40","2025-08-16 18:06:40"
"BS000145","IND002852","SVC0156",2,"5926.89","11853.78","2133.68","13987.46","2025-07-06","10:38:00","In Progress","EMP0539","Traditional setup",5,"Very good experience","2025-07-04 13:06:40","2025-07-06 18:06:40"
"BS000146","IND003861","SVC0154",5,"3108.07","15540.35","2797.26","18337.61","2025-07-26","16:36:00","Completed","EMP0355","Call before arrival",4,"Very good experience","2025-07-26 02:06:40","2025-07-26 18:06:40"
"BS000147","IND001656","SVC0255",2,"7972.03","15944.06","2869.93","18813.99","2025-09-16","07:40:00","Completed","EMP0471","Group service",3,"Outstanding","2025-09-14 18:06:40","2025-09-16 18:06:40"
"BS000148","IND001088","SVC0143",4,"1615.38","6461.52","1163.07","7624.59","2025-09-04","17:38:00","In Progress","EMP0476","Private session",NULL,"Outstanding","2025-09-04 12:06:40","2025-09-04 18:06:40"
"BS000149","IND002078","SVC0277",1,"1097.13","1097.13","197.48","1294.61","2025-09-16","11:20:00","Completed","EMP0679","None",3,"Average experience","2025-09-16 12:06:40","2025-09-16 18:06:40"
"BS000150","IND000743","SVC0277",5,"6854.93","34274.65","6169.44","40444.09","2025-10-16","11:22:00","In Progress","EMP0453","Extra towels requested",NULL,"Highly recommended","2025-10-16 10:06:40","2025-10-16 18:06:40"
"BS000151","IND003141","SVC0021",1,"5983.46","5983.46","1077.02","7060.48","2025-10-14","11:04:00","Completed","EMP0764","Hindi speaking staff",5,"Excellent service","2025-10-12 00:06:40","2025-10-14 18:06:40"
"BS000152","IND002610","SVC0131",3,"2457.18","7371.54","1326.88","8698.42","2025-10-16","06:40:00","In Progress","EMP0022","Quiet service please",NULL,"Average experience","2025-10-16 00:06:40","2025-10-16 18:06:40"
"BS000153","IND001458","SVC0101",4,"4035.62","16142.48","2905.65","19048.13","2025-08-04","10:14:00","Cancelled","EMP0744","Call before arrival",5,"Highly recommended","2025-08-04 04:06:40","2025-08-04 18:06:40"
"BS000154","IND004330","SVC0281",3,"3889.29","11667.87","2100.22","13768.09","2025-07-09","08:14:00","In Progress","EMP0452","Vegetarian preference",NULL,"Satisfied","2025-07-07 21:06:40","2025-07-09 18:06:40"
"BS000155","IND004524","SVC0232",5,"3018.76","15093.80","2716.88","17810.68","2025-06-29","22:55:00","Confirmed","EMP0321","English speaking staff",NULL,"Outstanding","2025-06-28 23:06:40","2025-06-29 18:06:40"
"BS000156","IND000223","SVC0252",2,"7820.33","15640.66","2815.32","18455.98","2025-10-03","11:54:00","In Progress","EMP0521","Call before arrival",4,"Good service","2025-10-02 01:06:40","2025-10-03 18:06:40"
"BS000157","IND001864","SVC0258",3,"3062.74","9188.22","1653.88","10842.10","2025-06-30","17:43:00","Confirmed","EMP0676","Group service",NULL,"Excellent service","2025-06-27 23:06:40","2025-06-30 18:06:40"
"BS000158","IND001082","SVC0141",1,"2981.99","2981.99","536.76","3518.75","2025-09-02","21:34:00","Confirmed","EMP0377","Group service",3,"Average experience","2025-09-02 01:06:40","2025-09-02 18:06:40"
"BS000159","IND004248","SVC0068",4,"813.04","3252.16","585.39","3837.55","2025-06-30","13:46:00","In Progress","EMP0576","Traditional setup",3,"Good service","2025-06-28 21:06:40","2025-06-30 18:06:40"
"BS000160","IND002448","SVC0183",3,"5896.07","17688.21","3183.88","20872.09","2025-08-23","10:18:00","In Progress","EMP0070","None",5,"Excellent service","2025-08-22 23:06:40","2025-08-23 18:06:40"
"BS000161","IND002904","SVC0024",1,"1084.90","1084.90","195.28","1280.18","2025-10-11","11:52:00","Completed","EMP0461","English speaking staff",4,NULL,"2025-10-11 09:06:40","2025-10-11 18:06:40"
"BS000162","IND000286","SVC0063",2,"6724.20","13448.40","2420.71","15869.11","2025-07-12","08:12:00","Confirmed","EMP0177","Private session",4,"Very good experience","2025-07-11 19:06:40","2025-07-12 18:06:40"
"BS000163","IND002364","SVC0234",3,"5847.51","17542.53","3157.66","20700.19","2025-07-21","11:30:00","Cancelled","EMP0370","Hindi speaking staff",NULL,"Good service","2025-07-21 16:06:40","2025-07-21 18:06:40"
"BS000164","IND001739","SVC0186",3,"1868.91","5606.73","1009.21","6615.94","2025-06-24","07:36:00","Pending","EMP0304","Vegetarian preference",NULL,"Very good experience","2025-06-24 01:06:40","2025-06-24 18:06:40"
"BS000165","IND002680","SVC0031",4,"5020.63","20082.52","3614.85","23697.37","2025-06-29","17:29:00","Completed","EMP0635","Private session",NULL,NULL,"2025-06-27 02:06:40","2025-06-29 18:06:40"
"BS000166","IND000926","SVC0051",4,"2606.48","10425.92","1876.67","12302.59","2025-09-23","14:23:00","Confirmed","EMP0157","Call before arrival",4,"Satisfied","2025-09-23 10:06:40","2025-09-23 18:06:40"
"BS000167","IND003397","SVC0200",2,"1148.43","2296.86","413.43","2710.29","2025-07-01","14:10:00","Confirmed","EMP0515","English speaking staff",NULL,"Good service","2025-06-29 00:06:40","2025-07-01 18:06:40"
"BS000168","IND003876","SVC0277",4,"4327.15","17308.60","3115.55","20424.15","2025-10-16","10:24:00","Confirmed","EMP0280","Group service",NULL,NULL,"2025-10-14 07:06:40","2025-10-16 18:06:40"
"BS000169","IND003038","SVC0037",3,"6838.22","20514.66","3692.64","24207.30","2025-08-09","18:50:00","Confirmed","EMP0445","No spicy food",5,"Very good experience","2025-08-08 13:06:40","2025-08-09 18:06:40"
"BS000170","IND000632","SVC0017",3,"1572.47","4717.41","849.13","5566.54","2025-10-13","19:37:00","Completed","EMP0716","English speaking staff",4,"Outstanding","2025-10-11 06:06:40","2025-10-13 18:06:40"
"BS000171","IND003668","SVC0273",3,"6631.98","19895.94","3581.27","23477.21","2025-08-11","08:22:00","Completed","EMP0554","Vegetarian preference",NULL,"Excellent service","2025-08-11 10:06:40","2025-08-11 18:06:40"
"BS000172","IND002577","SVC0001",3,"2528.75","7586.25","1365.52","8951.77","2025-10-09","20:03:00","Completed","EMP0280","Traditional setup",NULL,"Satisfied","2025-10-07 19:06:40","2025-10-09 18:06:40"
"BS000173","IND002137","SVC0196",3,"7823.90","23471.70","4224.91","27696.61","2025-07-05","17:58:00","Cancelled","EMP0089","Hindi speaking staff",4,NULL,"2025-07-03 04:06:40","2025-07-05 18:06:40"
"BS000174","IND000411","SVC0023",1,"4134.36","4134.36","744.18","4878.54","2025-09-02","23:20:00","Pending","EMP0199","Group service",NULL,NULL,"2025-09-01 11:06:40","2025-09-02 18:06:40"
"BS000175","IND001347","SVC0080",2,"5824.21","11648.42","2096.72","13745.14","2025-06-28","09:29:00","Cancelled","EMP0293","Late evening service",3,"Average experience","2025-06-28 13:06:40","2025-06-28 18:06:40"
"BS000176","IND004901","SVC0026",4,"2850.05","11400.20","2052.04","13452.24","2025-08-27","21:35:00","Confirmed","EMP0053","Late evening service",NULL,"Good service","2025-08-26 11:06:40","2025-08-27 18:06:40"
"BS000177","IND003058","SVC0249",2,"1787.50","3575.00","643.50","4218.50","2025-07-21","13:41:00","Confirmed","EMP0531","Late evening service",5,"Average experience","2025-07-19 19:06:40","2025-07-21 18:06:40"
"BS000178","IND003927","SVC0087",2,"5478.06","10956.12","1972.10","12928.22","2025-09-03","17:39:00","Cancelled","EMP0615","Vegetarian preference",NULL,"Good service","2025-08-31 19:06:40","2025-09-03 18:06:40"
"BS000179","IND004062","SVC0126",3,"2281.46","6844.38","1231.99","8076.37","2025-08-15","11:24:00","In Progress","EMP0541","Traditional setup",3,NULL,"2025-08-13 19:06:40","2025-08-15 18:06:40"
"BS000180","IND001467","SVC0076",5,"5995.31","29976.55","5395.78","35372.33","2025-09-28","19:53:00","In Progress","EMP0558","None",5,"Good service","2025-09-27 08:06:40","2025-09-28 18:06:40"
"BS000181","IND002541","SVC0124",1,"2728.84","2728.84","491.19","3220.03","2025-08-15","19:19:00","Confirmed","EMP0206","Hindi speaking staff",3,"Excellent service","2025-08-14 06:06:40","2025-08-15 18:06:40"
"BS000182","IND002618","SVC0212",1,"6446.58","6446.58","1160.38","7606.96","2025-10-11","15:02:00","In Progress","EMP0791","English speaking staff",4,"Good service","2025-10-09 22:06:40","2025-10-11 18:06:40"
"BS000183","IND002756","SVC0193",4,"1445.32","5781.28","1040.63","6821.91","2025-08-20","16:40:00","In Progress","EMP0770","Group service",3,"Very good experience","2025-08-18 21:06:40","2025-08-20 18:06:40"
"BS000184","IND000479","SVC0083",3,"2614.50","7843.50","1411.83","9255.33","2025-08-03","22:36:00","Pending","EMP0124","None",3,"Excellent service","2025-08-03 15:06:40","2025-08-03 18:06:40"
"BS000185","IND003956","SVC0012",2,"6551.49","13102.98","2358.54","15461.52","2025-09-23","17:55:00","Pending","EMP0529","Group service",5,"Outstanding","2025-09-20 21:06:40","2025-09-23 18:06:40"
"BS000186","IND003953","SVC0061",4,"6664.28","26657.12","4798.28","31455.40","2025-08-18","20:59:00","Confirmed","EMP0606","Early morning service",4,"Excellent service","2025-08-18 13:06:40","2025-08-18 18:06:40"
"BS000187","IND004442","SVC0012",4,"943.94","3775.76","679.64","4455.40","2025-08-22","12:02:00","Cancelled","EMP0461","Quiet service please",3,"Average experience","2025-08-21 17:06:40","2025-08-22 18:06:40"
"BS000188","IND002955","SVC0217",5,"6215.81","31079.05","5594.23","36673.28","2025-07-18","10:24:00","Completed","EMP0054","Late evening service",4,NULL,"2025-07-17 05:06:40","2025-07-18 18:06:40"
"BS000189","IND003598","SVC0051",5,"7012.49","35062.45","6311.24","41373.69","2025-10-15","23:54:00","In Progress","EMP0745","Late evening service",3,"Outstanding","2025-10-13 20:06:40","2025-10-15 18:06:40"
"BS000190","IND003102","SVC0204",2,"1897.24","3794.48","683.01","4477.49","2025-09-20","23:21:00","Cancelled","EMP0361","Call before arrival",5,NULL,"2025-09-20 14:06:40","2025-09-20 18:06:40"
"BS000191","IND004702","SVC0100",1,"4772.36","4772.36","859.02","5631.38","2025-08-21","08:41:00","Completed","EMP0357","Quiet service please",4,"Very good experience","2025-08-21 15:06:40","2025-08-21 18:06:40"
"BS000192","IND000303","SVC0253",3,"6588.86","19766.58","3557.98","23324.56","2025-06-25","12:54:00","In Progress","EMP0002","Vegetarian preference",4,NULL,"2025-06-24 08:06:40","2025-06-25 18:06:40"
"BS000193","IND004318","SVC0216",1,"1038.34","1038.34","186.90","1225.24","2025-06-25","15:38:00","Confirmed","EMP0058","Early morning service",NULL,"Highly recommended","2025-06-25 11:06:40","2025-06-25 18:06:40"
"BS000194","IND003022","SVC0151",5,"4463.33","22316.65","4017.00","26333.65","2025-09-13","21:42:00","Cancelled","EMP0685","Hindi speaking staff",NULL,"Outstanding","2025-09-12 03:06:40","2025-09-13 18:06:40"
"BS000195","IND002886","SVC0171",3,"6024.13","18072.39","3253.03","21325.42","2025-09-27","10:49:00","Cancelled","EMP0613","No spicy food",NULL,"Outstanding","2025-09-27 13:06:40","2025-09-27 18:06:40"
"BS000196","IND003073","SVC0183",1,"6750.64","6750.64","1215.12","7965.76","2025-10-11","19:29:00","Cancelled","EMP0199","Group service",NULL,"Outstanding","2025-10-10 15:06:40","2025-10-11 18:06:40"
"BS000197","IND001590","SVC0007",4,"328.97","1315.88","236.86","1552.74","2025-07-18","19:05:00","In Progress","EMP0590","Group service",3,NULL,"2025-07-16 16:06:40","2025-07-18 18:06:40"
"BS000198","IND004390","SVC0210",2,"1649.23","3298.46","593.72","3892.18","2025-09-24","18:42:00","Completed","EMP0589","None",3,NULL,"2025-09-23 20:06:40","2025-09-24 18:06:40"
"BS000199","IND002100","SVC0196",1,"5312.74","5312.74","956.29","6269.03","2025-10-04","08:00:00","Confirmed","EMP0509","Quiet service please",NULL,"Highly recommended","2025-10-02 22:06:40","2025-10-04 18:06:40"
"BS000200","IND004722","SVC0116",2,"1518.01","3036.02","546.48","3582.50","2025-08-02","17:26:00","In Progress","EMP0112","Vegetarian preference",3,"Excellent service","2025-08-01 19:06:40","2025-08-02 18:06:40"
"BS000201","IND004694","SVC0024",2,"1115.84","2231.68","401.70","2633.38","2025-10-15","16:38:00","In Progress","EMP0778","Early morning service",NULL,NULL,"2025-10-14 18:06:40","2025-10-15 18:06:40"
"BS000202","IND001883","SVC0127",5,"3440.16","17200.80","3096.14","20296.94","2025-07-01","13:26:00","In Progress","EMP0336","Quiet service please",5,NULL,"2025-07-01 00:06:40","2025-07-01 18:06:40"
"BS000203","IND001049","SVC0029",3,"3114.33","9342.99","1681.74","11024.73","2025-08-03","15:20:00","Pending","EMP0409","Late evening service",5,"Satisfied","2025-08-01 14:06:40","2025-08-03 18:06:40"
"BS000204","IND002118","SVC0012",2,"6306.99","12613.98","2270.52","14884.50","2025-09-03","12:11:00","Completed","EMP0369","Call before arrival",4,"Excellent service","2025-09-01 01:06:40","2025-09-03 18:06:40"
"BS000205","IND001333","SVC0281",3,"1622.47","4867.41","876.13","5743.54","2025-06-25","18:47:00","Confirmed","EMP0549","Quiet service please",4,"Excellent service","2025-06-25 15:06:40","2025-06-25 18:06:40"
"BS000206","IND004125","SVC0016",2,"3137.23","6274.46","1129.40","7403.86","2025-08-02","23:33:00","Confirmed","EMP0325","Traditional setup",5,"Excellent service","2025-08-02 09:06:40","2025-08-02 18:06:40"
"BS000207","IND003566","SVC0001",3,"2916.21","8748.63","1574.75","10323.38","2025-08-29","16:52:00","In Progress","EMP0203","Late evening service",NULL,"Average experience","2025-08-28 17:06:40","2025-08-29 18:06:40"
"BS000208","IND000193","SVC0145",3,"2250.26","6750.78","1215.14","7965.92","2025-07-07","22:16:00","In Progress","EMP0119","Group service",3,"Highly recommended","2025-07-05 10:06:40","2025-07-07 18:06:40"
"BS000209","IND000125","SVC0139",2,"6081.02","12162.04","2189.17","14351.21","2025-07-21","12:57:00","Confirmed","EMP0321","No spicy food",3,"Average experience","2025-07-19 02:06:40","2025-07-21 18:06:40"
"BS000210","IND001609","SVC0010",3,"2400.99","7202.97","1296.53","8499.50","2025-08-19","07:53:00","Cancelled","EMP0477","Private session",NULL,"Outstanding","2025-08-17 17:06:40","2025-08-19 18:06:40"
"BS000211","IND000623","SVC0229",5,"872.83","4364.15","785.55","5149.70","2025-07-01","14:29:00","In Progress","EMP0026","Call before arrival",NULL,"Excellent service","2025-06-29 16:06:40","2025-07-01 18:06:40"
"BS000212","IND001020","SVC0041",4,"7114.53","28458.12","5122.46","33580.58","2025-08-29","06:38:00","Confirmed","EMP0577","Early morning service",NULL,NULL,"2025-08-27 10:06:40","2025-08-29 18:06:40"
"BS000213","IND002602","SVC0152",4,"4033.36","16133.44","2904.02","19037.46","2025-08-29","06:41:00","Pending","EMP0765","Private session",NULL,"Very good experience","2025-08-29 17:06:40","2025-08-29 18:06:40"
"BS000214","IND001208","SVC0200",4,"4369.55","17478.20","3146.08","20624.28","2025-07-08","22:25:00","Pending","EMP0592","Traditional setup",3,"Outstanding","2025-07-07 07:06:40","2025-07-08 18:06:40"
"BS000215","IND001296","SVC0258",4,"2864.43","11457.72","2062.39","13520.11","2025-08-07","08:08:00","In Progress","EMP0691","No spicy food",4,"Excellent service","2025-08-06 11:06:40","2025-08-07 18:06:40"
"BS000216","IND000419","SVC0124",5,"3318.61","16593.05","2986.75","19579.80","2025-06-29","14:32:00","Cancelled","EMP0652","Quiet service please",NULL,"Outstanding","2025-06-27 04:06:40","2025-06-29 18:06:40"
"BS000217","IND001361","SVC0228",5,"572.82","2864.10","515.54","3379.64","2025-08-11","12:04:00","Confirmed","EMP0203","Private session",3,"Excellent service","2025-08-10 02:06:40","2025-08-11 18:06:40"
"BS000218","IND002148","SVC0240",2,"4644.97","9289.94","1672.19","10962.13","2025-09-24","13:11:00","Completed","EMP0165","None",4,NULL,"2025-09-23 04:06:40","2025-09-24 18:06:40"
