"room_id","hotel_id","room_number","room_type","bed_type","capacity","size_sqft","base_price_inr","current_status","floor_number","view_type","amenities","gst_rate_percent","created_at","updated_at"
132,31,"1911","Family Suite","King",1,495,"29806.00","Occupied",1,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
133,17,"1028","Luxury Villa","Twin",1,608,"29298.00","Maintenance",1,"Heritage View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
134,26,"1910","Standard AC","Queen",3,779,"7596.00","Housekeeping",1,"Sea View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
135,13,"2024","Presidential Suite","King",2,447,"10294.00","Occupied",2,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
136,2,"1148","Royal Suite","Queen",2,1210,"25078.00","Available",1,"Lake View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
137,22,"224","Business Room","Queen",6,681,"2877.00","Out of Order",2,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
138,10,"934","Deluxe AC","Twin",4,915,"7708.00","Out of Order",9,"Pool View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
139,19,"532","Standard AC","Double",6,1265,"7540.00","Out of Order",5,"Forest View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
140,9,"142","Maharaja Suite","King",7,1500,"25313.00","Available",1,"Forest View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
141,33,"219","Family Suite","Twin",2,895,"29707.00","Maintenance",2,"Garden View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
142,45,"526","Business Room","Twin",3,363,"7674.00","Maintenance",5,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
143,36,"609","Honeymoon Suite","Single",7,1010,"14179.00","Available",6,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
144,18,"1329","Royal Suite","Single",7,973,"20319.00","Maintenance",1,"Lake View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
145,21,"239","Pool View","Queen",2,971,"3972.00","Occupied",2,"City View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
146,46,"1124","Heritage Room","Double",1,1404,"6652.00","Maintenance",1,"Sea View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
147,6,"742","Presidential Suite","Double",6,1161,"26968.00","Occupied",7,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
148,20,"1111","Executive Room","Double",4,999,"14228.00","Out of Order",1,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
149,8,"513","Presidential Suite","Twin",5,934,"8352.00","Housekeeping",5,"Garden View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
150,3,"637","Family Suite","Queen",2,391,"11451.00","Occupied",6,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
151,14,"1106","Traditional Haveli Room","Single",8,1087,"16738.00","Occupied",1,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
152,22,"329","Garden View","Queen",7,223,"3226.00","Out of Order",3,"Garden View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
153,12,"502","Garden View","Twin",1,1496,"5788.00","Out of Order",5,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
154,11,"237","Family Suite","Single",1,1289,"12419.00","Housekeeping",2,"Forest View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
155,36,"833","Standard AC","Single",2,839,"7777.00","Maintenance",8,"Lake View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
156,15,"1644","Deluxe AC","Double",8,723,"11756.00","Maintenance",1,"City View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
157,50,"129","Executive Room","Double",8,1152,"8190.00","Occupied",1,"Lake View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
158,28,"1123","Executive Room","Queen",5,774,"10320.00","Available",1,"Sea View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
159,2,"714","Standard AC","Twin",2,1237,"4919.00","Maintenance",7,"Heritage View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
160,11,"1017","Heritage Room","Double",3,764,"20668.00","Maintenance",1,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
161,39,"1520","Garden View","Twin",8,453,"4984.00","Available",1,"Lake View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
162,27,"105","Traditional Haveli Room","Double",4,243,"14350.00","Housekeeping",1,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
163,17,"1536","Luxury Villa","King",7,1063,"11458.00","Occupied",1,"City View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
164,3,"1945","Executive Room","Queen",2,628,"12518.00","Out of Order",1,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
165,24,"1804","Palace Room","Twin",1,1199,"19604.00","Maintenance",1,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
166,31,"1909","Garden View","Queen",2,940,"4193.00","Available",1,"Garden View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
167,5,"939","Presidential Suite","Double",6,630,"9798.00","Maintenance",9,"City View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
168,48,"407","Honeymoon Suite","Double",1,277,"17680.00","Occupied",4,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
169,44,"1533","Honeymoon Suite","King",1,589,"17833.00","Available",1,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
170,45,"1914","Pool View","Double",7,749,"6432.00","Housekeeping",1,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
171,21,"346","Business Room","Single",2,1215,"3756.00","Available",3,"City View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
172,25,"537","Garden View","King",2,952,"3546.00","Out of Order",5,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
173,42,"118","Family Suite","Single",4,425,"15703.00","Occupied",1,"Sea View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
174,44,"1645","Honeymoon Suite","Twin",5,855,"21486.00","Housekeeping",1,"Forest View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
175,33,"1547","Deluxe AC","King",6,754,"13043.00","Occupied",1,"Lake View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
176,29,"1715","Palace Room","Double",4,334,"16283.00","Maintenance",1,"Forest View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
177,23,"1210","Standard AC","Single",4,1363,"6637.00","Available",1,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
178,21,"409","Royal Suite","Double",6,563,"15571.00","Out of Order",4,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
179,31,"1538","Standard AC","Single",2,916,"6757.00","Maintenance",1,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
180,12,"812","Garden View","Queen",2,638,"5025.00","Housekeeping",8,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
181,16,"415","Traditional Haveli Room","Single",2,469,"9875.00","Housekeeping",4,"City View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
182,7,"1507","Traditional Haveli Room","Queen",8,438,"13175.00","Maintenance",1,"Forest View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
183,20,"819","Presidential Suite","Queen",3,1084,"11368.00","Maintenance",8,"Sea View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
184,10,"2047","Garden View","Twin",2,1040,"6805.00","Maintenance",2,"Sea View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
185,47,"128","Business Room","Twin",6,1358,"6360.00","Housekeeping",1,"Sea View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
186,37,"408","Honeymoon Suite","Queen",2,948,"33050.00","Housekeeping",4,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
187,32,"241","Traditional Haveli Room","Single",6,960,"22360.00","Out of Order",2,"Lake View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
188,12,"1509","Heritage Room","Double",6,1150,"17653.00","Out of Order",1,"Sea View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
189,3,"408","Palace Room","Queen",5,1304,"18881.00","Occupied",4,"Sea View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
190,26,"1003","Traditional Haveli Room","King",3,925,"9662.00","Maintenance",1,"Forest View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
191,46,"1346","Standard AC","King",4,227,"7692.00","Housekeeping",1,"City View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
192,5,"1348","Palace Room","Double",5,792,"6877.00","Available",1,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
193,21,"901","Family Suite","Twin",1,622,"29915.00","Maintenance",9,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
194,27,"1605","Honeymoon Suite","Double",3,602,"18740.00","Occupied",1,"Heritage View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
195,47,"926","Deluxe AC","Twin",8,1052,"6508.00","Occupied",9,"Pool View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
196,50,"1843","Business Room","Queen",5,1102,"3122.00","Available",1,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
197,5,"2024","Luxury Villa","Queen",8,1238,"15725.00","Occupied",2,"Sea View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
198,22,"511","Luxury Villa","Single",1,1206,"33752.00","Occupied",5,"Sea View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
199,17,"521","Deluxe AC","Twin",1,739,"8550.00","Occupied",5,"Sea View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
200,14,"243","Business Room","Double",1,930,"7648.00","Out of Order",2,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
201,46,"544","Presidential Suite","Single",4,953,"17020.00","Maintenance",5,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
202,31,"332","Business Room","Double",3,1449,"3938.00","Occupied",3,"Sea View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
203,23,"523","Executive Room","Single",5,928,"8811.00","Occupied",5,"Mountain View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
204,5,"110","Traditional Haveli Room","King",7,1215,"6949.00","Maintenance",1,"City View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
205,32,"1525","Palace Room","Queen",3,962,"8182.00","Available",1,"Forest View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
206,8,"313","Maharaja Suite","King",3,702,"13653.00","Maintenance",3,"Forest View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
207,33,"1030","Royal Suite","Double",6,1179,"23799.00","Occupied",1,"City View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
208,18,"702","Maharaja Suite","Queen",6,279,"9880.00","Out of Order",7,"City View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
209,3,"409","Deluxe AC","Double",3,869,"12073.00","Available",4,"Sea View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
210,45,"1540","Luxury Villa","Double",8,1468,"31881.00","Housekeeping",1,"Forest View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
211,20,"1608","Deluxe AC","Twin",4,512,"8607.00","Maintenance",1,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
212,6,"608","Family Suite","Single",7,996,"16602.00","Maintenance",6,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
213,50,"633","Pool View","Double",7,1283,"4006.00","Available",6,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
214,47,"1635","Presidential Suite","Single",4,759,"12773.00","Housekeeping",1,"Forest View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
215,17,"2024","Deluxe AC","Queen",7,370,"10288.00","Available",2,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
216,12,"1150","Presidential Suite","King",1,1064,"23115.00","Out of Order",1,"Forest View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
217,28,"1230","Pool View","Twin",6,765,"7984.00","Out of Order",1,"Forest View","AC, WiFi, TV, Safe, Kitchenette, Dining Area","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
218,5,"1227","Executive Room","King",1,744,"4054.00","Maintenance",1,"Lake View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
219,15,"1101","Luxury Villa","King",8,758,"22983.00","Maintenance",1,"Heritage View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
220,8,"1147","Luxury Villa","Twin",7,935,"20168.00","Out of Order",1,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
221,35,"1631","Presidential Suite","King",5,559,"31526.00","Available",1,"City View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
222,46,"1821","Standard AC","Single",4,341,"4089.00","Occupied",1,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
223,11,"508","Palace Room","Twin",5,273,"23067.00","Out of Order",5,"Lake View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
224,44,"614","Presidential Suite","Single",3,304,"9653.00","Out of Order",6,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
225,50,"816","Business Room","Queen",5,881,"4260.00","Maintenance",8,"Sea View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
226,42,"842","Maharaja Suite","Double",5,937,"24975.00","Out of Order",8,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
227,12,"2031","Royal Suite","Twin",1,575,"32209.00","Out of Order",2,"Forest View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
228,18,"632","Presidential Suite","Queen",7,826,"16041.00","Out of Order",6,"Sea View","AC, WiFi, TV, Mini-bar, Safe, Living Area, Butler Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
229,24,"1948","Traditional Haveli Room","Queen",3,1043,"16153.00","Maintenance",1,"Pool View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
230,29,"221","Presidential Suite","Queen",5,1426,"27849.00","Occupied",2,"Lake View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
231,48,"613","Palace Room","Twin",2,774,"6940.00","Maintenance",6,"Forest View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
232,21,"1420","Standard AC","Single",3,903,"5094.00","Housekeeping",1,"Forest View","AC, WiFi, TV, Mini-bar, Safe, Balcony, Room Service","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
233,44,"1946","Standard AC","Single",6,860,"5255.00","Out of Order",1,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Jacuzzi, Heritage Decor","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
234,23,"1020","Pool View","Double",1,528,"2514.00","Out of Order",1,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
235,1,"148","Traditional Haveli Room","Twin",7,1188,"11444.00","Available",1,"Sea View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
236,34,"1235","Palace Room","Single",7,665,"21246.00","Maintenance",1,"Forest View","AC, WiFi, TV, Mini-bar, Safe, Tea/Coffee Maker","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
237,30,"638","Executive Room","King",8,1070,"4229.00","Available",6,"Garden View","AC, WiFi, TV, Mini-bar, Safe, Spa Bath, Private Garden","12.00","2025-08-19 00:00:00","2025-08-19 00:00:00"
